Timestamp,Sugar(%),Flour(%),Egg(%),Butter(%),Milk(%),Moisture(%),Density(g/cm3),Volume(mL),Springiness,Cohesiveness,Hardness(gf),Chewiness(mJ),Anomaly_Status
2023-02-15,31.88,28.17,15.56,14.3,9.17,5.0,0.41,451.2,0.873,0.805,220.93,1.55,Anomaly
2023-02-16,24.25,30.53,23.78,14.6,10.0,5.0,0.261,412.47,0.71,0.87,167.14,1.03,Anomaly
2023-02-17,25.63,39.94,23.44,14.54,13.07,5.0,0.403,435.02,0.769,0.47,349.05,1.26,Anomaly
2023-02-18,24.13,34.38,17.08,12.89,7.31,7.08,0.475,450.11,0.939,0.436,349.66,1.43,Anomaly
2023-02-19,25.08,32.81,23.02,14.96,8.28,5.0,0.327,381.25,0.835,0.679,350.61,1.99,Normal
2023-02-20,19.52,35.64,21.01,14.84,12.75,5.0,0.445,426.87,0.654,0.545,318.41,1.13,Anomaly
2023-02-21,17.8,37.01,19.32,15.6,12.04,5.0,0.337,469.38,0.647,0.814,172.01,0.91,Anomaly
2023-02-22,32.97,39.47,17.53,15.21,9.27,5.0,0.281,386.13,0.671,0.736,238.4,1.18,Anomaly
2023-02-23,20.77,40.79,17.84,16.99,11.71,5.0,0.335,507.83,0.868,0.885,310.22,2.38,Anomaly
2023-02-24,20.04,33.56,26.15,17.31,10.68,5.0,0.402,513.48,0.703,0.527,308.13,1.14,Anomaly
2023-02-25,14.23,29.7,20.0,12.37,13.0,13.44,0.308,387.74,0.607,0.643,286.64,1.12,Anomaly
2023-02-26,21.81,33.35,22.35,17.17,10.15,5.0,0.32,517.88,0.93,0.651,322.14,1.95,Normal
2023-02-27,18.38,36.04,17.63,12.03,12.05,5.0,0.38,442.82,0.659,0.52,300.7,1.03,Anomaly
2023-02-28,33.21,31.14,17.66,16.47,15.28,5.0,0.35,470.93,0.603,0.695,307.25,1.29,Anomaly
2023-03-01,30.05,31.17,23.25,16.55,11.2,5.0,0.379,425.17,0.683,0.622,261.66,1.11,Anomaly
2023-03-02,21.56,36.38,15.95,10.22,10.1,7.94,0.362,496.15,0.682,0.623,358.92,1.53,Anomaly
2023-03-03,36.26,34.81,18.75,15.23,11.44,5.0,0.374,470.3,0.748,0.581,274.15,1.19,Anomaly
2023-03-04,29.91,35.13,20.1,13.83,9.27,5.0,0.328,409.29,0.922,0.408,220.16,0.83,Normal
2023-03-05,23.38,31.97,20.33,13.1,14.78,5.0,0.362,391.74,0.908,0.661,253.74,1.52,Anomaly
2023-03-06,12.5,34.08,19.46,18.38,10.36,5.0,0.304,376.98,0.76,0.568,279.09,1.2,Anomaly
2023-03-07,36.45,31.3,21.19,13.37,9.45,5.0,0.414,459.4,0.744,0.401,359.64,1.07,Anomaly
2023-03-08,18.05,38.56,22.08,12.98,8.33,5.0,0.318,478.62,0.794,0.554,297.46,1.31,Anomaly
2023-03-09,16.77,39.14,22.2,15.19,12.19,5.0,0.406,482.55,0.685,0.539,288.83,1.07,Anomaly
2023-03-10,30.11,27.62,17.04,16.71,11.73,5.0,0.338,444.1,0.618,0.597,225.08,0.83,Anomaly
2023-03-11,37.2,31.28,19.15,14.65,9.01,5.0,0.36,392.15,0.929,0.466,347.13,1.5,Anomaly
2023-03-12,31.92,29.01,23.58,17.92,11.15,5.0,0.325,415.9,0.665,0.654,260.88,1.13,Anomaly
2023-03-13,27.82,32.4,22.68,16.33,6.98,5.0,0.299,507.62,0.669,0.746,294.0,1.47,Anomaly
2023-03-14,27.97,34.67,15.88,9.55,10.37,5.0,0.263,425.77,0.765,0.715,388.81,2.13,Anomaly
2023-03-15,29.27,29.2,21.05,13.68,10.91,5.0,0.297,457.17,0.772,0.802,330.53,2.05,Anomaly
2023-03-16,28.79,31.31,14.07,13.6,13.41,5.0,0.334,396.22,0.606,0.626,202.3,0.77,Anomaly
2023-03-17,26.41,30.98,20.14,16.2,8.46,5.0,0.361,466.83,0.652,0.66,193.83,0.83,Anomaly
2023-03-18,25.52,35.83,25.69,8.44,7.44,5.0,0.401,427.12,0.732,0.805,296.14,1.75,Anomaly
2023-03-19,24.69,35.28,17.16,21.37,8.21,5.0,0.328,502.34,0.839,0.614,227.24,1.17,Anomaly
2023-03-20,21.23,32.11,17.5,16.33,7.33,6.41,0.306,488.68,0.68,0.751,338.91,1.73,Anomaly
2023-03-21,23.6,35.71,22.29,15.37,12.67,5.0,0.278,425.21,0.748,0.617,302.54,1.4,Anomaly
2023-03-22,16.54,32.81,15.37,17.95,13.1,6.27,0.374,443.67,0.795,0.609,309.92,1.5,Anomaly
2023-03-23,24.51,33.91,18.1,20.86,10.64,5.0,0.419,422.44,0.911,0.78,257.6,1.83,Anomaly
2023-03-24,20.06,41.69,21.79,17.18,12.44,5.0,0.413,379.03,0.714,0.487,404.48,1.41,Anomaly
2023-03-25,19.48,40.36,18.1,17.37,10.27,5.0,0.385,407.13,0.647,0.569,470.56,1.73,Anomaly
2023-03-26,25.9,29.8,19.29,15.33,9.81,5.0,0.382,459.91,0.771,0.512,283.28,1.12,Anomaly
2023-03-27,31.96,38.32,22.23,14.65,9.33,5.0,0.435,466.26,0.861,0.58,321.18,1.6,Anomaly
2023-03-28,29.59,38.25,21.26,13.81,9.38,5.0,0.367,457.43,0.638,0.515,305.85,1.0,Normal
2023-03-29,17.15,30.41,20.8,12.93,6.9,7.92,0.382,434.91,0.749,0.69,284.42,1.47,Anomaly
2023-03-30,20.05,38.28,18.98,13.28,10.53,5.0,0.334,496.65,0.606,0.799,250.08,1.21,Anomaly
2023-03-31,29.7,41.15,21.11,11.62,9.92,5.0,0.282,453.18,0.612,0.793,234.9,1.14,Anomaly
2023-04-01,20.09,30.51,19.63,14.81,11.49,5.0,0.316,485.16,0.769,0.582,231.86,1.04,Anomaly
2023-04-02,23.88,31.33,21.37,10.79,10.19,5.0,0.35,361.31,0.704,0.894,324.31,2.04,Anomaly
2023-04-03,27.75,39.07,18.51,15.48,9.67,5.0,0.353,253.88,0.896,0.697,268.82,1.68,Anomaly
2023-04-04,20.16,36.09,19.45,14.91,8.26,5.0,0.446,464.19,0.811,0.6,145.3,0.71,Anomaly
2023-04-05,25.53,37.21,17.03,15.37,10.14,5.0,0.354,378.76,0.759,0.818,326.69,2.03,Normal
2023-04-06,18.33,36.36,19.89,13.69,11.48,5.0,0.409,439.38,0.743,0.765,297.7,1.69,Anomaly
2023-04-07,21.99,36.56,17.57,22.69,7.71,5.0,0.328,434.9,0.774,0.775,380.8,2.28,Anomaly
2023-04-08,26.6,29.69,16.66,18.4,10.17,5.0,0.334,529.37,0.614,0.498,322.39,0.99,Anomaly
2023-04-09,17.04,39.19,20.78,11.89,10.47,5.0,0.284,470.0,0.912,0.634,211.28,1.22,Anomaly
2023-04-10,27.2,39.68,20.64,15.58,8.56,5.0,0.313,458.29,0.949,0.831,166.22,1.31,Anomaly
2023-04-11,24.9,34.08,22.35,13.48,8.82,5.0,0.376,491.85,0.664,0.652,256.83,1.11,Normal
2023-04-12,27.76,34.83,18.71,12.46,10.46,5.0,0.35,468.42,0.642,0.742,262.49,1.25,Normal
2023-04-13,26.12,28.88,21.22,11.65,7.73,5.0,0.397,427.12,0.65,0.694,356.59,1.61,Anomaly
2023-04-14,31.82,37.06,21.65,16.08,10.7,5.0,0.359,503.57,0.831,0.821,299.47,2.04,Anomaly
2023-04-15,25.63,37.29,21.33,13.3,8.21,5.0,0.332,394.51,0.832,0.542,368.02,1.66,Normal
2023-04-16,22.85,34.75,17.52,17.42,12.13,5.0,0.457,466.16,0.897,0.688,220.51,1.36,Anomaly
2023-04-17,25.61,39.5,20.45,17.48,14.68,5.0,0.345,372.62,0.863,0.462,357.92,1.43,Anomaly
2023-04-18,27.72,33.66,21.09,18.43,8.28,5.0,0.408,460.2,0.757,0.745,343.26,1.94,Anomaly
2023-04-19,25.24,37.26,20.02,12.87,11.07,5.0,0.33,459.65,0.814,0.766,178.91,1.12,Normal
2023-04-20,25.2,30.92,13.74,16.19,8.55,6.0,0.385,533.82,0.841,0.421,379.36,1.34,Anomaly
2023-04-21,21.49,34.91,20.48,16.58,12.08,5.0,0.396,371.75,0.779,0.738,305.61,1.76,Anomaly
2023-04-22,21.69,34.3,26.64,13.81,7.47,5.0,0.36,419.96,0.766,0.607,323.52,1.5,Anomaly
2023-04-23,17.99,35.9,18.92,13.07,10.96,5.0,0.232,491.13,0.826,0.462,248.11,0.95,Anomaly
2023-04-24,33.75,33.52,17.82,19.02,8.25,5.0,0.351,466.77,0.795,0.61,376.51,1.83,Anomaly
2023-04-25,18.78,34.47,21.12,15.57,9.59,5.0,0.412,459.02,0.825,0.497,228.85,0.94,Anomaly
2023-04-26,21.54,38.3,20.94,16.59,7.94,5.0,0.376,402.19,0.814,0.608,349.93,1.73,Anomaly
2023-04-27,21.41,33.25,23.58,12.94,11.64,5.0,0.372,420.46,0.852,0.592,349.24,1.76,Anomaly
2023-04-28,29.47,28.57,16.23,11.95,8.33,5.0,0.264,512.25,0.825,0.769,241.55,1.53,Anomaly
2023-04-29,23.53,42.0,22.19,13.58,11.1,5.0,0.314,447.42,0.782,0.787,419.0,2.58,Anomaly
2023-04-30,31.24,40.53,21.77,14.69,9.31,5.0,0.371,468.77,0.839,0.704,313.89,1.85,Anomaly
2023-05-01,21.63,29.83,19.57,12.34,9.77,5.22,0.371,444.24,0.757,0.411,339.23,1.06,Anomaly
2023-05-02,26.39,37.76,21.02,14.98,10.3,5.0,0.411,390.85,0.685,0.866,208.37,1.24,Normal
2023-05-03,20.82,32.99,23.09,10.78,8.48,5.0,0.343,496.69,0.6,0.743,427.06,1.9,Anomaly
2023-05-04,35.73,36.05,22.62,12.2,10.42,5.0,0.37,475.16,0.796,0.417,226.53,0.75,Anomaly
2023-05-05,19.06,36.18,16.57,16.68,13.06,5.0,0.351,565.28,0.807,0.809,361.49,2.36,Anomaly
2023-05-06,26.55,34.06,22.46,16.51,8.44,5.0,0.301,399.22,0.94,0.5,240.31,1.13,Normal
2023-05-07,28.17,31.86,19.81,14.02,12.34,5.0,0.237,491.13,0.727,0.69,262.86,1.32,Anomaly
2023-05-08,27.07,32.24,20.22,12.46,13.0,5.0,0.372,384.42,0.738,0.633,347.33,1.62,Anomaly
2023-05-09,24.07,31.34,20.22,12.43,8.37,6.19,0.359,457.87,0.671,0.61,361.65,1.48,Normal
2023-05-10,24.35,31.67,19.55,14.07,7.09,5.0,0.319,498.83,0.625,0.845,223.72,1.18,Anomaly
